utc,obssec,lat,long,altitude,vel_n(NED),vel_e(NED),vel_d(NED)
2026-02-06 11:39:41.294,473997.200000,33.527792850,73.180138650,457.609,13.529184,1.410401,-0.142081
2026-02-06 11:39:41.399,473997.300000,33.527805970,73.180140460,457.538,13.661728,1.237759,0.486104
2026-02-06 11:39:41.510,473997.400000,33.527818720,73.180142390,457.665,13.959892,1.499315,0.110188
2026-02-06 11:39:41.611,473997.500000,33.527828830,73.180146060,457.663,13.776219,1.355374,0.761037
2026-02-06 11:39:41.706,473997.600000,33.527847130,73.180148370,457.889,13.747591,1.498953,-0.276013
2026-02-06 11:39:41.851,473997.700000,33.527854800,73.180145570,457.170,13.580487,1.374174,-0.046488
2026-02-06 11:39:41.943,473997.800000,33.527868340,73.180147370,457.813,13.774529,1.454685,-0.284027
2026-02-06 11:39:42.051,473997.900000,33.527880540,73.180148340,457.863,13.848594,1.415827,0.066300
2026-02-06 11:39:42.185,473998.100000,33.527905640,73.180150830,457.992,13.651314,1.551597,0.215096
2026-02-06 11:39:42.309,473998.200000,33.527918360,73.180152600,458.167,13.648503,1.367071,0.659221
2026-02-06 11:39:42.404,473998.300000,33.527930780,73.180154460,458.140,13.611112,1.299143,0.452030
2026-02-06 11:39:42.534,473998.400000,33.527942690,73.180155640,458.041,13.608305,1.540639,0.093270
2026-02-06 11:39:42.641,473998.500000,33.527954390,73.180157310,457.902,13.870138,1.555147,0.116575
2026-02-06 11:39:42.751,473998.600000,33.527967770,73.180159750,458.058,13.652824,1.434459,0.979102
2026-02-06 11:39:42.889,473998.800000,33.527992290,73.180162420,458.210,13.514646,1.274914,0.031169
2026-02-06 11:39:42.995,473998.900000,33.528003360,73.180163780,458.006,13.605456,1.390696,0.820980
2026-02-06 11:39:43.111,473999.000000,33.528015500,73.180165670,457.825,13.614428,1.331959,0.452494
2026-02-06 11:39:43.202,473999.100000,33.528027340,73.180167040,457.771,13.508271,1.387822,-0.183126
2026-02-06 11:39:43.347,473999.200000,33.528040250,73.180168760,457.544,13.798656,1.409419,0.222139
2026-02-06 11:39:43.472,473999.400000,33.528064080,73.180171520,457.187,13.661322,1.588469,0.065271
2026-02-06 11:39:43.599,473999.500000,33.528075450,73.180173560,456.587,13.468711,1.636868,0.279492
2026-02-06 11:39:43.663,473999.600000,33.528087870,73.180175240,456.795,13.652337,1.529618,0.724079
2026-02-06 11:39:43.840,473999.700000,33.528100090,73.180177160,456.809,13.633073,1.587614,0.079349
2026-02-06 11:39:43.973,473999.800000,33.528113090,73.180178820,456.741,13.665603,1.429729,1.007660
2026-02-06 11:39:44.115,474000.000000,33.528137890,73.180182160,456.489,13.495672,1.578441,0.420439
2026-02-06 11:39:44.243,474000.100000,33.528151220,73.180183860,456.816,13.512246,1.412252,0.563428
2026-02-06 11:39:44.357,474000.200000,33.528162910,73.180185420,456.604,13.813055,1.623662,0.060181
2026-02-06 11:39:44.462,474000.400000,33.528190120,73.180188410,455.840,13.722640,1.581673,-0.114194
2026-02-06 11:39:44.577,474000.500000,33.528200860,73.180189510,455.750,13.553096,1.615667,0.672105
2026-02-06 11:39:44.689,474000.600000,33.528213270,73.180191310,455.824,13.904924,1.660925,-0.132579
2026-02-06 11:39:44.797,474000.700000,33.528225290,73.180193290,455.963,13.741400,1.720814,0.246040
2026-02-06 11:39:44.952,474000.800000,33.528237640,73.180195150,456.161,13.862438,1.614761,0.176492
2026-02-06 11:39:45.053,474000.900000,33.528249890,73.180197740,456.403,13.787471,1.654598,0.093244
2026-02-06 11:39:45.166,474001.000000,33.528262520,73.180199270,456.328,13.991130,1.686795,0.452135
2026-02-06 11:39:45.279,474001.200000,33.528289010,73.180203440,456.611,13.938808,1.537524,0.332139
2026-02-06 11:39:45.382,474001.300000,33.528301710,73.180205030,456.542,13.739232,1.704151,0.469607
2026-02-06 11:39:45.500,474001.400000,33.528313530,73.180206970,456.394,13.735284,1.633682,0.073746
2026-02-06 11:39:45.613,474001.500000,33.528326480,73.180208910,456.318,13.755882,1.581179,0.630546
2026-02-06 11:39:45.674,474001.600000,33.528339200,73.180211360,456.036,13.831379,1.617831,0.586856
2026-02-06 11:39:45.857,474001.700000,33.528351690,73.180212710,456.171,13.848235,1.533924,0.450277
2026-02-06 11:39:45.960,474001.800000,33.528364240,73.180214820,456.272,13.872196,1.505816,0.145005
2026-02-06 11:39:46.079,474001.900000,33.528377110,73.180216910,456.302,13.880407,1.570517,0.155716
2026-02-06 11:39:46.121,474002.000000,33.528389390,73.180218540,456.077,13.957516,1.607282,0.148368
2026-02-06 11:39:46.194,474002.100000,33.528402610,73.180220180,456.749,13.841641,1.628597,0.501606
2026-02-06 11:39:46.307,474002.200000,33.528413760,73.180220900,456.162,14.004083,1.611882,0.092202
2026-02-06 11:39:46.406,474002.300000,33.528425710,73.180222060,456.108,14.073297,1.616645,0.177124
2026-02-06 11:39:46.510,474002.400000,33.528439890,73.180224700,456.059,14.142571,1.762174,0.028912
2026-02-06 11:39:46.604,474002.500000,33.528456800,73.180225850,457.984,14.065513,1.569359,0.134005
2026-02-06 11:39:46.721,474002.600000,33.528469260,73.180227950,457.945,13.926637,1.567577,0.328780
2026-02-06 11:39:46.830,474002.700000,33.528481320,73.180229290,457.689,14.032893,1.590093,0.424014
2026-02-06 11:39:46.933,474002.800000,33.528494480,73.180230520,457.560,14.093024,1.493106,0.695651
2026-02-06 11:39:47.055,474002.900000,33.528507880,73.180232100,457.704,14.007719,1.555058,0.556928
2026-02-06 11:39:47.190,474003.100000,33.528528140,73.180235340,455.953,14.045348,1.607160,0.176227
2026-02-06 11:39:47.302,474003.200000,33.528546420,73.180237740,457.864,14.095575,1.550924,-0.018670
2026-02-06 11:39:47.404,474003.300000,33.528558980,73.180239090,458.087,14.236893,1.632512,0.120621
2026-02-06 11:39:47.513,474003.400000,33.528570870,73.180240530,458.236,14.139299,1.613039,0.406349
2026-02-06 11:39:47.625,474003.500000,33.528584440,73.180243290,457.950,14.075668,1.491310,0.401451
2026-02-06 11:39:47.749,474003.600000,33.528596750,73.180245360,457.859,14.152441,1.608144,-0.107402
2026-02-06 11:39:47.886,474003.800000,33.528622670,73.180249580,457.724,14.180352,1.580094,0.260550
2026-02-06 11:39:47.996,474003.900000,33.528636500,73.180250980,457.871,14.015933,1.417278,0.345244
2026-02-06 11:39:48.108,474004.000000,33.528649730,73.180252480,457.678,14.187021,1.583482,0.538493
2026-02-06 11:39:48.235,474004.100000,33.528662670,73.180254260,457.592,14.322974,1.565587,0.148295
2026-02-06 11:39:48.285,474004.200000,33.528671190,73.180254730,454.955,14.355841,1.554957,0.452230
2026-02-06 11:39:48.477,474004.400000,33.528699600,73.180259800,457.324,14.267262,1.648950,-0.187831
2026-02-06 11:39:48.584,474004.500000,33.528713120,73.180260360,457.256,14.246071,1.586511,0.378707
2026-02-06 11:39:48.754,474004.600000,33.528725920,73.180261910,457.164,14.359595,1.625997,0.003284
2026-02-06 11:39:48.863,474004.700000,33.528738800,73.180263340,457.110,14.293206,1.603748,-0.448013
2026-02-06 11:39:48.948,474004.800000,33.528751210,73.180265030,457.156,14.357881,1.407406,0.406170
2026-02-06 11:39:49.050,474004.900000,33.528765080,73.180267280,457.226,14.369608,1.495423,0.766606
2026-02-06 11:39:49.172,474005.000000,33.528777690,73.180268550,457.146,14.391106,1.612479,0.320539
2026-02-06 11:39:49.285,474005.200000,33.528806230,73.180271820,457.424,14.172968,1.763953,0.463898
2026-02-06 11:39:49.396,474005.300000,33.528819050,73.180274230,457.041,14.445055,1.584877,0.640838
2026-02-06 11:39:49.503,474005.400000,33.528834050,73.180280280,457.520,14.345481,1.670726,-0.089515
2026-02-06 11:39:49.568,474005.500000,33.528843870,73.180276770,456.992,14.448510,1.613509,0.447054
2026-02-06 11:39:49.724,474005.600000,33.528857510,73.180279250,456.625,14.382672,1.791727,-0.140476
2026-02-06 11:39:49.842,474005.700000,33.528871230,73.180280790,456.581,14.563256,1.890608,0.094545
2026-02-06 11:39:49.892,474005.800000,33.528883470,73.180282010,456.765,14.558294,1.808761,0.212539
2026-02-06 11:39:50.069,474005.900000,33.528895960,73.180284040,456.741,14.397858,1.820862,0.599057
2026-02-06 11:39:50.175,474006.100000,33.528922150,73.180288290,456.793,14.452112,1.823009,0.410624
2026-02-06 11:39:50.291,474006.200000,33.528935200,73.180290240,456.480,14.451452,1.942996,0.023487
2026-02-06 11:39:50.383,474006.300000,33.528947790,73.180291800,456.541,14.311196,1.645989,0.301104
2026-02-06 11:39:50.479,474006.400000,33.528963320,73.180295540,456.853,14.409542,1.932303,0.194200
2026-02-06 11:39:50.702,474006.600000,33.528985440,73.180298470,456.745,14.557294,1.906828,0.176245
2026-02-06 11:39:50.823,474006.700000,33.528998440,73.180300430,456.774,14.465371,1.895302,0.341111
2026-02-06 11:39:50.938,474006.800000,33.529012590,73.180302680,456.675,14.642608,1.971783,0.147279
2026-02-06 11:39:51.038,474006.900000,33.529025870,73.180304950,456.722,14.517327,1.924528,0.455891
2026-02-06 11:39:51.176,474007.100000,33.529052030,73.180308780,456.588,14.554797,2.114985,0.878199
2026-02-06 11:39:51.279,474007.200000,33.529065120,73.180312610,456.715,14.494520,1.864627,0.610909
2026-02-06 11:39:51.390,474007.300000,33.529077910,73.180314720,456.855,14.481250,1.924062,0.268490
2026-02-06 11:39:51.493,474007.400000,33.529091310,73.180316310,456.519,14.603617,2.118920,0.080451
2026-02-06 11:39:51.604,474007.500000,33.529104380,73.180318890,456.655,14.599800,2.144076,0.103192
2026-02-06 11:39:51.706,474007.600000,33.529117640,73.180321220,456.943,14.685910,2.090336,-0.039284
2026-02-06 11:39:51.812,474007.700000,33.529130810,73.180324380,456.974,14.648006,2.157083,0.262428
2026-02-06 11:39:51.934,474007.800000,33.529143780,73.180326140,456.997,14.570481,2.034860,0.757408
2026-02-06 11:39:51.989,474007.900000,33.529156710,73.180327490,457.042,14.679101,2.244361,0.028151
2026-02-06 11:39:52.180,474008.100000,33.529183030,73.180331600,456.956,14.820045,2.136409,0.069400
2026-02-06 11:39:52.421,474008.300000,33.529209750,73.180336050,456.668,14.566065,2.278543,0.106129
2026-02-06 11:39:52.528,474008.400000,33.529223230,73.180339210,456.626,14.877879,2.267377,0.037011
2026-02-06 11:39:52.644,474008.500000,33.529236600,73.180341450,456.606,14.867749,2.139778,0.633324
2026-02-06 11:39:52.751,474008.600000,33.529249180,73.180342980,456.525,14.895547,2.195741,0.341583
2026-02-06 11:39:52.840,474008.700000,33.529262310,73.180345150,456.356,14.668335,2.203848,0.167396
2026-02-06 11:39:52.970,474008.900000,33.529289550,73.180353010,453.840,14.674177,1.946161,0.593286
2026-02-06 11:39:53.090,474009.000000,33.529302560,73.180352580,456.084,14.802368,2.240595,0.117162
2026-02-06 11:39:53.190,474009.100000,33.529316100,73.180355690,456.072,14.857330,2.137846,0.029785
2026-02-06 11:39:53.297,474009.200000,33.529330040,73.180357390,456.145,14.960636,2.079651,0.025957
2026-02-06 11:39:53.501,474009.400000,33.529356890,73.180362580,456.566,14.919697,1.985667,0.183324
2026-02-06 11:39:53.613,474009.500000,33.529370570,73.180364920,456.674,14.798484,1.795846,0.029933
2026-02-06 11:39:53.693,474009.600000,33.529383880,73.180367760,456.451,15.130199,2.060159,0.537350
2026-02-06 11:39:53.810,474009.700000,33.529397620,73.180370530,456.360,14.872970,2.123424,0.195529
2026-02-06 11:39:53.904,474009.800000,33.529411010,73.180372180,456.190,15.002550,2.073164,0.576142
2026-02-06 11:39:54.002,474009.900000,33.529423210,73.180373160,456.513,14.883078,2.058461,0.471089
2026-02-06 11:39:54.083,474010.000000,33.529438310,73.180377460,455.830,15.081806,2.044018,0.258612
2026-02-06 11:39:54.195,474010.100000,33.529451480,73.180379140,455.996,15.060657,1.941123,0.176922
2026-02-06 11:39:54.288,474010.200000,33.529464920,73.180381080,456.263,14.893235,1.836797,0.159886
2026-02-06 11:39:54.396,474010.300000,33.529475340,73.180381060,457.647,14.969933,1.918892,0.255543
2026-02-06 11:39:54.484,474010.400000,33.529491370,73.180385590,455.713,15.033641,1.892461,-0.025021
2026-02-06 11:39:54.585,474010.500000,33.529504610,73.180387600,455.697,14.951946,1.970063,-0.093370
2026-02-06 11:39:54.701,474010.600000,33.529517160,73.180389640,455.523,14.968339,1.882208,0.511273
2026-02-06 11:39:54.777,474010.700000,33.529530990,73.180391640,455.596,15.079818,2.006994,0.020396
2026-02-06 11:39:54.896,474010.800000,33.529542060,73.180393620,458.142,15.116977,1.887495,0.275702
2026-02-06 11:39:54.985,474010.900000,33.529559110,73.180396260,455.898,15.044299,1.749544,0.199093
2026-02-06 11:39:55.087,474011.000000,33.529571570,73.180398010,455.628,15.087717,1.832001,0.363408
2026-02-06 11:39:55.198,474011.100000,33.529584950,73.180400230,455.410,14.948229,1.878212,0.140059
2026-02-06 11:39:55.307,474011.200000,33.529598120,73.180403580,455.142,15.080970,1.771844,0.257433
2026-02-06 11:39:55.417,474011.300000,33.529610340,73.180407990,455.546,15.141560,1.866564,0.140535
2026-02-06 11:39:55.543,474011.400000,33.529624720,73.180406220,455.388,15.135986,1.872961,0.193059
2026-02-06 11:39:55.665,474011.500000,33.529638100,73.180407380,455.232,15.053730,1.819111,0.371552
2026-02-06 11:39:55.710,474011.600000,33.529651390,73.180409920,455.639,14.980581,1.788306,0.195173
2026-02-06 11:39:55.877,474011.700000,33.529662390,73.180410540,456.450,15.216927,1.766403,0.067975
2026-02-06 11:39:55.978,474011.800000,33.529678040,73.180413940,455.820,15.120025,1.722942,0.752206
2026-02-06 11:39:56.098,474012.000000,33.529706450,73.180418340,455.945,15.036022,1.650655,0.867933
2026-02-06 11:39:56.184,474012.100000,33.529720280,73.180419110,455.312,15.021279,1.675022,0.192003
2026-02-06 11:39:56.314,474012.200000,33.529734220,73.180420810,455.472,15.196152,1.779374,0.285163
2026-02-06 11:39:56.414,474012.300000,33.529748650,73.180423220,455.627,15.074798,1.737230,0.199769
2026-02-06 11:39:56.484,474012.400000,33.529761950,73.180425380,455.618,15.031126,1.701025,-0.081289
2026-02-06 11:39:56.586,474012.500000,33.529775580,73.180427490,455.820,15.164234,1.770489,0.063254
2026-02-06 11:39:56.681,474012.600000,33.529788010,73.180427900,455.731,15.079830,1.612442,0.216605
2026-02-06 11:39:56.798,474012.700000,33.529801550,73.180429210,455.707,14.903354,1.602196,0.033290
2026-02-06 11:39:56.890,474012.800000,33.529814920,73.180430780,455.746,14.965959,1.722338,0.118186
2026-02-06 11:39:56.988,474012.900000,33.529830210,73.180432700,455.695,15.060104,1.680097,-0.168880
2026-02-06 11:39:57.096,474013.000000,33.529841260,73.180434300,455.636,15.111901,1.475274,-0.056320
2026-02-06 11:39:57.212,474013.100000,33.529855490,73.180436700,455.429,15.000264,1.617240,-0.384463
2026-02-06 11:39:57.285,474013.200000,33.529869390,73.180437460,455.428,14.986706,1.478600,0.338817
2026-02-06 11:39:57.414,474013.300000,33.529882290,73.180438680,455.352,14.933617,1.565191,0.335560
2026-02-06 11:39:57.553,474013.400000,33.529895800,73.180440280,455.323,14.841756,1.499457,0.140689
2026-02-06 11:39:57.671,474013.600000,33.529922810,73.180442770,455.618,15.150749,1.474400,0.189432
2026-02-06 11:39:57.789,474013.700000,33.529935720,73.180444290,455.731,15.074133,1.329381,0.102455
2026-02-06 11:39:57.894,474013.800000,33.529949400,73.180446420,455.816,15.040838,1.458196,0.525714
2026-02-06 11:39:57.968,474013.900000,33.529963090,73.180447610,455.555,14.963005,1.547999,0.475016
2026-02-06 11:39:58.116,474014.000000,33.529979660,73.180449320,455.388,14.868081,1.452307,0.312431
2026-02-06 11:39:58.224,474014.100000,33.529987670,73.180449070,456.034,15.130256,1.528257,-0.222426
2026-02-06 11:39:58.312,474014.200000,33.530002890,73.180451510,455.537,14.826469,1.549666,0.004699
2026-02-06 11:39:58.428,474014.300000,33.530016900,73.180453920,455.368,14.968340,1.398511,0.171351
2026-02-06 11:39:58.510,474014.400000,33.530030440,73.180454800,455.355,14.976677,1.390813,0.002357
2026-02-06 11:39:58.574,474014.500000,33.530044440,73.180457240,455.446,15.019492,1.469378,0.297187
2026-02-06 11:39:58.724,474014.600000,33.530057810,73.180458510,455.424,15.020778,1.478074,0.406230
2026-02-06 11:39:58.829,474014.700000,33.530071190,73.180460000,455.283,14.884543,1.557436,0.412174
2026-02-06 11:39:58.909,474014.800000,33.530084940,73.180461780,455.093,14.825445,1.489589,0.661508
2026-02-06 11:39:59.064,474014.900000,33.530098450,73.180462860,455.082,14.935474,1.574405,0.017484
2026-02-06 11:39:59.174,474015.100000,33.530126020,73.180467170,454.830,15.111555,1.484757,0.298912
2026-02-06 11:39:59.275,474015.200000,33.530139580,73.180468300,454.771,15.012389,1.633821,0.134725
2026-02-06 11:39:59.383,474015.300000,33.530152450,73.180469850,454.737,14.937390,1.561592,0.383929
2026-02-06 11:39:59.498,474015.400000,33.530167040,73.180467730,456.865,14.919549,1.615716,0.385135
2026-02-06 11:39:59.594,474015.500000,33.530179470,73.180473580,454.447,14.744937,1.501071,0.227257
2026-02-06 11:39:59.711,474015.600000,33.530193500,73.180475860,454.302,15.002477,1.445979,0.374306
2026-02-06 11:39:59.783,474015.700000,33.530207200,73.180478410,454.473,14.924677,1.474396,-0.165479
2026-02-06 11:39:59.930,474015.800000,33.530220910,73.180480150,454.546,14.944385,1.463572,0.527244
2026-02-06 11:40:0.043,474015.900000,33.530239310,73.180483040,454.964,14.702269,1.542270,0.333340
2026-02-06 11:40:0.118,474016.000000,33.530246990,73.180483480,455.123,14.833404,1.550609,0.181494
2026-02-06 11:40:0.185,474016.100000,33.530259790,73.180483410,455.706,14.646665,1.571458,0.633791
2026-02-06 11:40:0.285,474016.200000,33.530272980,73.180486970,455.228,14.874597,1.626827,0.286945
2026-02-06 11:40:0.469,474016.300000,33.530286090,73.180487550,455.085,14.723882,1.506942,0.266220
2026-02-06 11:40:0.576,474016.500000,33.530313060,73.180491260,454.767,14.695746,1.532796,0.152447
2026-02-06 11:40:0.694,474016.600000,33.530326870,73.180493240,454.602,14.767891,1.433377,0.353969
2026-02-06 11:40:0.788,474016.700000,33.530340540,73.180493960,455.518,14.586272,1.456557,-0.074348
2026-02-06 11:40:0.882,474016.800000,33.530352600,73.180496370,454.674,14.654586,1.389779,0.085974
2026-02-06 11:40:0.982,474016.900000,33.530365790,73.180498320,454.219,14.741029,1.517694,0.305309
2026-02-06 11:40:1.162,474017.100000,33.530387960,73.180501970,452.231,14.876418,1.265131,-1.004358
2026-02-06 11:40:1.331,474017.200000,33.530405560,73.180503050,454.178,14.874636,1.606886,0.046648
2026-02-06 11:40:1.397,474017.300000,33.530418500,73.180503750,454.200,14.685713,1.354778,0.287407
2026-02-06 11:40:1.473,474017.400000,33.530432590,73.180505330,454.201,14.525829,1.552786,-0.157896
2026-02-06 11:40:1.587,474017.500000,33.530446060,73.180506700,454.049,14.683154,1.458524,0.185078
2026-02-06 11:40:1.679,474017.600000,33.530458850,73.180508180,453.939,14.691094,1.552360,-0.094474
